"language","item.id","delta_Mean","k_Mean","lambda_Mean","delta_HDIlow","k_HDIlow","lambda_HDIlow","delta_HDIhigh","k_HDIhigh","lambda_HDIhigh","category","item"
"Mandarin","item_769",1.5583151056,14.3118505726,8.84805398538,0.550206,1.27383,0.0156449,3.15713,35.3204,25.4281,"time_words","T22HOUTN"
"Mandarin","item_77",1.5358386912,11.7651272424,4.847010242278,0.668277,1.17819,0.00949659,2.70278,29.3442,13.1077,"action_words","V4SIT"
"Mandarin","item_770",1.4671765352,14.39666745,4.8659301132,0.68232,1.8866,0.0116608,2.48471,31.8044,13.4008,"time_words","T22DAY"
"Mandarin","item_771",1.2705997992,20.758429934,3.1595383827,0.653317,3.74214,0.0168039,2.12064,44.3197,10.2035,"time_words","T22FIRST"
"Mandarin","item_772",1.6806722238,12.800985124,7.64433396864,0.717031,2.06443,0.0335032,2.92132,30.4056,18.7757,"time_words","T22ALREA"
"Mandarin","item_773",1.6827828684,14.265972648,7.05964447736,0.815706,2.19466,0.0169345,3.02363,28.888,18.3655,"time_words","T22BEFOR"
"Mandarin","item_774",1.9288423362,11.993899418,9.16617180086,0.885992,1.53517,0.0560285,3.22139,28.4962,18.9285,"time_words","T22AFTER"
"Mandarin","item_775",1.2493045454,17.863541002,3.8885664471768,0.611663,1.97739,0.000388819,2.189,36.4786,12.4901,"time_words","T22LATER"
"Mandarin","item_776",1.4000535668,16.769155148,4.35468116616,0.679401,2.38891,0.0286122,2.13427,36.7573,10.8537,"time_words","T22NOW"
"Mandarin","item_777",1.616659464,11.164403428,6.74951557946,0.782325,1.85465,0.110071,2.53235,26.1459,14.7286,"time_words","T22EARLY"
"Mandarin","item_778",1.7603634078,11.330802242,8.71489706412,0.748161,2.13033,0.049872,3.03883,28.6653,19.6496,"time_words","T22TIME"
"Mandarin","item_779",1.2705209024,18.94284306,3.20477692144,0.620282,1.74978,0.014762,2.23821,41.0013,11.0752,"helping_verbs","Z23AI"
"Mandarin","item_78",1.5173173996,15.38523917,4.32693131812,0.655422,1.78916,0.00624614,2.57623,38.9221,11.7721,"action_words","V4STAND"
"Mandarin","item_780",1.4463074248,12.845549228,4.87181737212,0.707005,1.91192,0.0661834,2.36145,27.4856,12.9189,"helping_verbs","Z23NENG"
"Mandarin","item_781",1.461110475,15.642821608,4.02327459324,0.766194,2.23715,0.0559088,2.29276,34.0903,10.1106,"helping_verbs","Z23HUI"
"Mandarin","item_782",1.3973276092,16.736768096,4.29923644206,0.704963,3.44182,0.0223686,2.17042,36.1976,10.7765,"helping_verbs","Z23OK"
"Mandarin","item_783",2.12563986,5.6914470174,15.82733297826,0.736784,0.803038,0.990401,3.90264,14.295,30.7428,"helping_verbs","Z23WILLI"
"Mandarin","item_784",1.4542430226,12.338461818,5.08261955334,0.704331,2.05904,0.030418,2.40682,28.3517,13.1541,"helping_verbs","Z23XIANG"
"Mandarin","item_785",1.5003013612,16.1443170594,5.10430820278,0.6855,2.41404,0.0173479,2.52838,37.2764,13.7515,"helping_verbs","Z23BUXU"
"Mandarin","item_786",1.4392191184,15.525339952,5.01195142593,0.594743,1.99061,0.00143253,2.75217,34.2601,16.3983,"helping_verbs","Z23YUANY"
"Mandarin","item_787",1.3704011554,19.36666604,3.968423041616,0.637384,3.26762,0.00524565,2.31044,44.0186,11.4808,"helping_verbs","Z23SHOUL"
"Mandarin","item_788",1.6945281898,11.70595789,8.453327806772,0.574911,1.16078,0.00202018,3.27984,29.2472,22.0257,"helping_verbs","Z23MUST"
"Mandarin","item_789",1.4283946186,20.846639156,3.8295317094,0.725218,4.70461,0.0174549,2.22643,47.231,9.82039,"helping_verbs","Z23BAO"
"Mandarin","item_79",1.5293322426,9.2331163054,6.118807827584,0.633402,0.985723,0.00515353,2.68431,22.6886,15.9347,"action_words","V4SQUAT"
"Mandarin","item_790",1.589199039,12.598098704,7.742882885642,0.659175,1.48199,0.008834,2.91126,29.9138,20.6971,"helping_verbs","Z23SHEBD"
"Mandarin","item_791",1.0898713854,40.305620532,1.9463276431698,0.495829,3.99602,0.000847645,2.02491,85.1332,8.34572,"connecting_words","J24HE"
"Mandarin","item_792",1.1895113216,29.49671851,2.208821438436,0.602442,5.0333,0.0025698,1.97764,66.0229,7.70723,"connecting_words","J24GEN"
"Mandarin","item_793",1.6425628648,15.390270466,6.9994753529,0.718873,1.66739,0.0493804,3.00293,35.662,19.0811,"connecting_words","J24CAUSE"
"Mandarin","item_794",1.494926724,16.0639553,5.01428718054,0.714592,2.95433,0.0219991,2.50269,35.9942,13.4273,"connecting_words","J24JIU"
"Mandarin","item_795",1.7592566978,13.2740521004,8.356710058764,0.898262,2.00472,0.00777892,3.409,27.0769,21.0927,"connecting_words","J24BUT"
"Mandarin","item_796",2.1296799562,9.5349003198,12.78188475286,0.714067,1.22911,0.0496603,3.8382,23.4669,26.229,"connecting_words","J24IF"
"Mandarin","item_797",1.599903455,25.107544232,7.229503291824,0.478588,1.48172,0.00149471,3.40291,70.4579,22.3535,"connecting_words","J24YAOSH"
"Mandarin","item_798",1.5101757168,17.45520759,7.217080856118,0.550879,1.91283,0.00950269,3.03217,40.7565,22.6358,"connecting_words","J24SUOYI"
"Mandarin","item_799",1.758591967,13.527990338,8.8830066471,0.652958,1.49558,0.0366216,3.18064,32.0227,22.2864,"connecting_words","J24THEN"
"Mandarin","item_8",1.6159288612,2.2323065798,14.16490372954,0.596143,0.188496,0.149996,2.96791,6.23962,27.7707,"sounds","S1DUCK"
"Mandarin","item_80",1.8462949456,7.748672506,7.26876845668,0.731127,0.757586,0.0185075,3.05215,21.5881,15.0216,"action_words","V4PEE"
"Mandarin","item_800",1.77111961426,5008.71835134,4998.246936815,0.110641,399.501,177.513,4.03509,9870.22,9640.34,NA,"TALKFIND"
"Mandarin","item_801",1.77831340748,5085.572968872,4978.5899665622,0.0642435,535.502,493.65,4.07356,9986.69,9976.42,NA,"TALKPOBJ"
"Mandarin","item_802",1.77368543346,4962.010076276,4903.684959792,0.0887395,247.807,18.2288,4.09326,9696.55,9442.45,NA,"TALKABSO"
"Mandarin","item_803",1.808302078456,4988.459493338,4980.524030099,0.0951062,126.794,383.897,4.12663,9595.9,9845.97,NA,"TALKPAST"
"Mandarin","item_804",1.8121992024,5040.130880432,5002.450657345,0.0459638,423.699,0.560095,4.20344,9939.16,9496.8,NA,"TALKFUT"
"Mandarin","item_805",1.80891810446,5139.339146458,4991.166244346,0.102676,509.82,471.113,4.12091,9970.6,9957.03,NA,"SENTVERB"
"Mandarin","item_806",1.83054529494,5042.98801682,4973.5668335966,0.105602,390.639,413.408,4.08359,9846.77,9826.88,NA,"SENTPOSS"
"Mandarin","item_807",1.777126489634,4956.808518674,5042.531901058,0.102478,35.2164,208.343,4.13891,9456.18,9679.74,NA,"SENTCLAS"
"Mandarin","item_808",1.78804032566,5063.403380112,4991.812144348,0.0760011,57.1746,64.2819,4.10127,9544.08,9503.77,NA,"SENTASP"
"Mandarin","item_809",1.80260347076,4981.066647692,4955.079482842,0.0413029,278.81,60.5751,4.07382,9712.76,9535.96,NA,"COMBWORD"
"Mandarin","item_81",1.4072586322,12.1451424608,4.159561357048,0.696211,1.02589,0.00745915,2.35097,28.4204,11.2037,"action_words","V4ASCND"
"Mandarin","item_82",1.3943173194,12.601533544,4.016329779864,0.667348,1.63296,0.00658374,2.19643,30.9534,10.1277,"action_words","V4DOWN"
"Mandarin","item_83",1.572611305,11.2647945234,4.979491039196,0.646629,1.24514,0.008142,2.57259,29.5942,12.1638,"action_words","V4DRINK"
"Mandarin","item_84",1.535868307,9.3579701312,5.2321899259,0.655963,0.624204,0.0144389,2.60624,24.8207,13.1617,"action_words","V4EAT"
"Mandarin","item_85",1.447321607,13.208634692,4.33562074568,0.680288,1.4855,0.0145534,2.38233,30.8836,11.5422,"action_words","V4FEED"
"Mandarin","item_86",1.4025105812,13.615111838,4.131943789324,0.603741,1.64312,0.00360541,2.25867,35.5622,10.9204,"action_words","V4CRAWL"
"Mandarin","item_87",1.4902182802,8.5415848682,5.30246768946,0.69085,0.799644,0.0321437,2.51631,22.2112,13.2947,"action_words","V4WANT"
"Mandarin","item_88",1.6483224504,11.1520577078,5.70703784876,0.633491,0.898035,0.0141477,3.0051,31.2256,15.2561,"action_words","V4HAVE"
"Mandarin","item_89",1.4031255566,18.2888342092,3.2425389969,0.690992,2.21727,0.0242282,2.30582,41.0289,9.46798,"action_words","V4SLEEP"
"Mandarin","item_9",1.4487997334,3.4923527826,10.7385453132,0.603741,0.278866,0.105802,2.66055,9.01677,24.8485,"sounds","S1CHICK"
"Mandarin","item_90",1.3751888438,13.739618846,3.76414484948,0.680966,1.76278,0.0400669,2.08703,33.2009,9.42363,"action_words","V4COVER"
"Mandarin","item_91",1.3721667392,18.153577162,3.201368574712,0.58817,2.44266,0.0010224,2.14605,43.949,8.33246,"action_words","V4PLAY"
"Mandarin","item_92",1.4276224366,12.9001533106,4.073891000772,0.559668,1.29338,0.00289152,2.32168,36.0761,10.9281,"action_words","V4OPEN"
"Mandarin","item_93",1.464609455,16.185190418,3.822415945754,0.710829,1.7844,0.0144192,2.52709,35.8571,11.204,"action_words","V4GUAN"
"Mandarin","item_94",1.428270246,14.908577822,4.087381105956,0.671494,1.83972,0.0055964,2.34471,35.5816,10.6798,"action_words","V4DRAW"
"Mandarin","item_95",1.490535938,5.7006044106,6.29679815858,0.603909,0.351959,0.0303577,2.49703,15.6311,15.178,"action_words","V4HIT"
"Mandarin","item_96",1.6552623446,8.0486825304,6.26356333624,0.7304,0.676611,0.0284915,2.82202,20.0737,14.8555,"action_words","V4BEI"
"Mandarin","item_97",1.5175936074,9.3840923902,5.483399698166,0.651791,0.822122,0.00851513,2.52334,24.5683,13.5193,"action_words","V4WEAR2"
"Mandarin","item_98",1.6205482182,12.486874118,4.94826574768,0.759333,1.4124,0.0274335,2.73984,31.8038,12.2777,"action_words","V4WASH"
"Mandarin","item_99",1.4925803764,13.550388614,4.37578673204,0.734396,1.86504,0.0212405,2.40451,31.9279,10.9674,"action_words","V4CLEAN"
"Norwegian","item_1",0.6445909788,12.219358444,0.5779096784132,0.415121,2.81064,0.00031458,0.932461,24.3709,2.15805,"sounds","i_1_1"
"Norwegian","item_10",0.6759515058,3.1209959202,3.004820849091,0.380587,0.318868,0.000305937,1.05435,6.94085,10.5161,"sounds","i_1_10"
"Norwegian","item_100",0.6154708218,33.440283852,0.1360741821388,0.430821,14.4412,0.000304673,0.804044,57.4149,0.47109,"food_drink","i_5_12"
"Norwegian","item_101",0.6883004024,30.81253999,0.3717670256108,0.40829,9.24617,0.000429184,0.996221,63.9273,1.68841,"food_drink","i_5_13"
"Norwegian","item_102",0.6015408004,47.810359738,0.1007241792196,0.397392,17.2661,0.000159858,0.805304,86.0884,0.400317,"food_drink","i_5_14"
"Norwegian","item_103",0.628419076,33.12385963,0.1838921638974,0.406641,11.2221,0.000350171,0.858997,59.5305,0.774339,"food_drink","i_5_15"
"Norwegian","item_104",0.6118497886,31.940232086,0.45834197560378,0.331524,8.53631,2.36144e-05,0.93302,64.1051,2.18465,"food_drink","i_5_16"
"Norwegian","item_105",0.6173256138,42.84511374,0.1114085792936,0.445686,15.7662,0.000488106,0.840552,67.8365,0.51662,"food_drink","i_5_17"
"Norwegian","item_106",0.9015263168,15.718618856,2.911136598018,0.504591,4.88173,0.00223285,1.34875,31.9191,8.99184,"food_drink","i_5_18"
"Norwegian","item_107",0.7989562544,29.297995912,0.614301142582,0.483864,10.6768,0.00213575,1.06927,59.1193,1.98755,"food_drink","i_5_19"
"Norwegian","item_108",0.7264713406,42.573115732,0.404566060296,0.470482,14.6864,0.00101564,1.07962,79.8971,1.81661,"food_drink","i_5_20"
"Norwegian","item_109",0.7927283252,28.404568156,0.7724926805916,0.423558,8.34873,0.000421959,1.15524,63.8527,2.86452,"food_drink","i_5_21"
"Norwegian","item_11",0.5543892878,26.141981844,0.21890448103612,0.314109,7.68894,1.39786e-05,0.775263,54.3655,0.992291,"sounds","i_1_11"
"Norwegian","item_110",0.6605436524,44.9430845,0.185343081352,0.470571,17.8336,0.00149594,0.924755,74.557,0.854555,"food_drink","i_5_22"
"Norwegian","item_111",0.889439407,25.168732502,1.33452583934,0.579706,8.20506,0.0145814,1.3317,42.1097,5.03634,"food_drink","i_5_23"
"Norwegian","item_112",0.546601461,40.758090908,0.08947905979098,0.372353,12.2518,4.04663e-05,0.800614,68.0366,0.500742,"food_drink","i_5_24"
"Norwegian","item_113",0.6661363436,45.26201296,0.152021737916,0.457945,22.5845,0.00118483,0.831153,80.3037,0.456345,"food_drink","i_5_25"
"Norwegian","item_114",0.5271409772,42.23486642,0.0589604742994,0.385803,18.4172,0.000225111,0.69905,69.8158,0.239513,"food_drink","i_5_26"
"Norwegian","item_115",0.5928246414,46.13431794,0.0661177700708,0.426441,22.1623,0.000489706,0.74635,67.7981,0.259229,"food_drink","i_5_27"
"Norwegian","item_116",0.6191333018,37.22118466,0.1428977047256,0.438491,15.0031,0.000961598,0.823874,61.1417,0.545299,"food_drink","i_5_28"
"Norwegian","item_117",0.7015598768,24.941264934,0.357960804964,0.486517,10.2588,0.00408461,0.941089,43.1006,1.29561,"food_drink","i_5_29"
"Norwegian","item_118",0.6348821326,48.90373664,0.1808457247414,0.390083,14.1731,0.000125084,0.889048,90.2542,0.811122,"food_drink","i_5_30"
"Norwegian","item_119",0.6797697454,43.36660704,0.2361276104218,0.477052,16.2692,0.000396984,0.973607,73.0867,1.04478,"food_drink","i_5_31"
"Norwegian","item_12",0.6413646592,6.6819891666,1.2031904039444,0.370621,0.820916,0.000601474,0.95182,14.5829,4.49446,"sounds","i_1_12"
"Norwegian","item_120",0.6560966312,51.06450904,0.123488855868,0.510273,25.8454,0.00380783,0.851716,76.2193,0.476456,"food_drink","i_5_32"
"Norwegian","item_121",0.6670335268,50.95188136,0.276130520188,0.404503,12.5978,0.00017584,1.02851,101.121,1.54189,"food_drink","i_5_33"
"Norwegian","item_122",0.6366379946,58.53966202,0.2092614124186,0.42085,17.334,0.000286424,0.992339,102.387,1.17115,"food_drink","i_5_34"
"Norwegian","item_123",0.8244847006,18.633841424,0.943493186622,0.495363,4.9546,0.00659317,1.15187,36.1145,3.19204,"food_drink","i_5_35"
"Norwegian","item_124",0.6955091322,32.69601096,0.33122692153,0.508139,16.1332,0.00536497,0.907166,52.2818,1.0928,"food_drink","i_5_36"
"Norwegian","item_125",0.6489046648,30.933643184,0.2232921748932,0.407201,9.4765,0.000202852,0.91475,55.8513,0.988189,"food_drink","i_5_37"
"Norwegian","item_126",0.6808360676,33.98483006,0.3176207347,0.472269,13.6525,0.0020216,0.919381,57.2067,1.17132,"food_drink","i_5_38"
"Norwegian","item_127",0.643764947,50.194441116,0.2641170541064,0.395474,15.6225,0.000104662,0.936457,96.1506,1.14451,"food_drink","i_5_39"
"Norwegian","item_128",0.8155193892,17.664213768,1.728547230218,0.483377,6.6608,0.00275014,1.17418,33.9767,5.78433,"food_drink","i_5_40"
"Norwegian","item_129",0.6181602326,41.51344606,0.16010481851862,0.373138,11.401,7.32989e-05,0.850306,85.7052,0.635841,"food_drink","i_5_41"
"Norwegian","item_13",0.6942623308,36.047973148,0.406317604056,0.441862,12.0647,0.00114322,0.99392,65.7553,1.78739,"animals","i_2_1"
"Norwegian","item_130",0.6739105208,49.1935398,0.132726815972,0.491601,25.6188,0.00130429,0.852223,78.976,0.447832,"food_drink","i_5_42"
"Norwegian","item_131",0.5404840086,39.430450856,0.20492057859728,0.344543,9.98312,5.21488e-05,0.807364,68.4154,0.929627,"food_drink","i_5_43"
"Norwegian","item_132",0.6136611784,50.333419846,0.122019851288,0.389374,14.7095,0.000100743,0.848671,82.0828,0.516083,"food_drink","i_5_44"
"Norwegian","item_133",0.6886607086,39.9511318,0.2016568185184,0.453987,13.9214,0.00069448,0.900964,73.3838,0.684218,"food_drink","i_5_45"
"Norwegian","item_134",0.810206356,24.612389306,1.109019452343,0.467232,7.60568,8.19388e-05,1.16618,47.2313,3.30668,"food_drink","i_5_46"
"Norwegian","item_135",0.869090057,25.072449856,1.3821504234,0.560072,8.09491,0.0184031,1.30709,44.3265,5.32339,"food_drink","i_5_47"
"Norwegian","item_136",0.6993794462,40.02156778,0.24646615764,0.493537,18.322,0.00151393,0.944205,68.7341,0.925036,"food_drink","i_5_48"
"Norwegian","item_137",0.6502403324,38.96071472,0.2483720168184,0.413779,15.2204,0.00037555,0.8754,64.9734,0.929969,"food_drink","i_5_49"
"Norwegian","item_138",0.6684319634,38.55294586,0.308872148549,0.425176,13.5698,0.000253462,0.959927,75.3551,1.29425,"food_drink","i_5_50"
"Norwegian","item_139",0.919000594,18.16615705,2.39983824554,0.528852,5.74612,0.0124121,1.31052,33.6835,7.07559,"food_drink","i_5_51"
"Norwegian","item_14",0.5763135656,25.354861466,0.2339696749174,0.382577,10.1013,0.000196344,0.800662,46.8346,0.982448,"animals","i_2_2"
"Norwegian","item_140",0.5812134474,46.94625092,0.13394739835378,0.37263,14.2644,5.71801e-05,0.834147,85.9817,0.637784,"food_drink","i_5_52"
"Norwegian","item_141",0.6826135654,39.989249724,0.3004516105804,0.412164,11.0227,0.000249283,1.0209,83.261,1.51962,"food_drink","i_5_53"
"Norwegian","item_142",0.7132063868,29.152398124,0.46816791657,0.483841,10.9227,0.00514672,0.942643,46.4803,1.61584,"food_drink","i_5_54"
"Norwegian","item_143",0.7874008702,29.06921558,0.64008264756,0.571157,12.4522,0.0111587,1.07906,47.1639,2.14386,"food_drink","i_5_55"
"Norwegian","item_144",0.7003968714,40.88828128,0.3081557843652,0.456501,12.9421,0.000827593,0.977534,75.392,1.24832,"food_drink","i_5_56"
"Norwegian","item_145",0.6720899966,56.24676678,0.1911001460754,0.4687,18.3951,0.000376785,0.995169,91.8959,0.97662,"food_drink","i_5_57"
"Norwegian","item_146",0.6789665164,45.14018558,0.150265649954,0.52072,20.7431,0.00505091,0.880119,64.4917,0.586708,"food_drink","i_5_58"
"Norwegian","item_147",0.6462257506,51.58174462,0.1210720298276,0.464071,25.0053,0.000692367,0.808818,85.8655,0.336169,"food_drink","i_5_59"
"Norwegian","item_148",0.8519970776,22.594041032,1.9429214355214,0.403706,5.41476,0.000542241,1.25709,55.01,6.20173,"food_drink","i_5_60"
"Norwegian","item_149",0.7455465398,35.41785384,0.409539340506,0.484294,14.6599,0.0028249,1.03418,69.9738,1.68885,"food_drink","i_5_61"
"Norwegian","item_15",0.6831097662,38.624665862,0.2270900405,0.473006,15.3232,0.00153743,0.930726,67.6523,0.916201,"animals","i_2_3"
"Norwegian","item_150",0.6181083144,59.26808296,0.1023276940014,0.423541,21.361,0.000176204,0.852572,100.259,0.462417,"food_drink","i_5_62"
"Norwegian","item_151",0.5797988436,37.248274514,0.164983711572,0.419149,17.494,0.00101443,0.775402,60.9932,0.588888,"food_drink","i_5_63"
"Norwegian","item_152",0.675939259,18.201042066,0.952276368288,0.390861,5.18051,0.00111786,0.965987,35.3911,3.52011,"food_drink","i_5_64"
"Norwegian","item_153",0.7311366904,37.1849767,0.424554890434,0.475446,14.3311,0.00113699,1.0123,64.528,1.60411,"food_drink","i_5_65"
"Norwegian","item_154",0.800852596,35.54110928,0.445703441854,0.522003,17.1281,0.00407245,1.01476,67.2365,1.25318,"food_drink","i_5_66"
"Norwegian","item_155",0.5230132474,48.01117718,0.06403113910146,0.374991,15.0611,6.96911e-05,0.772504,75.9373,0.400571,"food_drink","i_5_67"
"Norwegian","item_156",0.5912240136,46.5992517,0.12854404407842,0.377716,16.0645,4.4627e-05,0.840053,94.234,0.561178,"food_drink","i_5_68"
"Norwegian","item_157",0.8214477096,24.0279549,0.947390817014,0.557654,11.5763,0.00834693,1.09064,43.4995,2.66508,"clothing","i_6_1"
"Norwegian","item_158",0.5861893514,40.39528941,0.147416094447207,0.298443,8.43407,7.06988e-07,0.840839,89.1656,0.654521,"clothing","i_6_2"
"Norwegian","item_159",0.6384735806,41.82017212,0.138973209342,0.441796,15.4952,0.000253139,0.891502,69.0691,0.689466,"clothing","i_6_3"
"Norwegian","item_16",0.617905441,51.719721814,0.15074969828594,0.372268,18.4043,3.91541e-05,0.864721,104.011,0.629869,"animals","i_2_4"
"Norwegian","item_160",0.6785946288,38.880065036,0.2260033354766,0.446213,15.3911,0.000935082,0.909291,72.5222,0.880788,"clothing","i_6_4"
"Norwegian","item_161",0.5943170404,62.26251218,0.094405812063588,0.345997,20.5489,5.16944e-06,0.850142,141.709,0.466357,"clothing","i_6_5"
"Norwegian","item_162",0.729384369,33.027733996,0.435103545142,0.477236,12.1527,0.00245552,1.00548,56.3591,1.71424,"clothing","i_6_6"
"Norwegian","item_163",0.7531667204,14.740533048,1.53722623524,0.503818,5.87683,0.0179172,1.07158,25.4258,5.30037,"clothing","i_6_7"
"Norwegian","item_164",0.8465432314,24.224747916,1.169694748886,0.493266,8.28597,0.00223212,1.20242,48.7792,3.84009,"clothing","i_6_8"
"Norwegian","item_165",0.6756938072,35.198521912,0.2096038411476,0.449863,13.6263,0.000906535,0.890876,60.5066,0.750348,"clothing","i_6_9"
"Norwegian","item_166",0.6827360368,45.03142542,0.2644104488454,0.440508,18.9464,0.000551393,0.926013,81.102,0.977854,"clothing","i_6_10"
"Norwegian","item_167",0.5837302702,41.867415152,0.1220667405227,0.370596,16.6858,7.93398e-05,0.763631,87.0283,0.409076,"clothing","i_6_11"
"Norwegian","item_168",0.7148873262,28.317869158,0.432147043804,0.487344,11.997,0.00469798,0.975121,50.3581,1.6055,"clothing","i_6_12"
"Norwegian","item_169",0.5956639558,39.665679546,0.1467960898596,0.379263,12.5701,0.000102322,0.85412,69.5121,0.723021,"clothing","i_6_13"
"Norwegian","item_17",0.7043605452,35.851392022,0.371315611194,0.489109,11.9945,0.00356057,1.06051,56.5462,2.10143,"animals","i_2_5"
