"language","item.id","delta_Mean","k_Mean","lambda_Mean","start_Mean","delta_HDIlow","k_HDIlow","lambda_HDIlow","start_HDIlow","delta_HDIhigh","k_HDIhigh","lambda_HDIhigh","start_HDIhigh","category","item"
"Hebrew","item_34",0.8451719895378,0.82739563586,4644.488856188,11.6008195555895,0.000573539,0.0615181,1.76921,1.21325,2.51336,2.10701,9470.69,18.9991,"animals","anim18"
"Hebrew","item_340",0.930986433414,0.6905017425,3801.2096943534,11.494251119414,0.00351879,0.0315868,0.266125,1.36885,2.62756,1.7681,9327.09,18,"places","place2"
"Hebrew","item_341",1.36892842564,2.60615064894,627.63915812066,13.953340603418,0.0665449,0.0480273,0.0130324,1.74594,3.34055,10.7692,2645.68,18.9984,"places","place3"
"Hebrew","item_342",0.9101021863084,0.79598319154,4164.3065696248,9.94630064679,0.000565942,0.0589022,0.618432,1.11675,2.54732,1.96922,9268.47,17.9904,"places","place4"
"Hebrew","item_343",1.237172842156,1.6660022908,1104.22703234612,10.8558257668452,0.00571516,0.0266526,0.0480997,1.10499,3.03429,6.71674,5921.98,17.999,"places","place5"
"Hebrew","item_344",0.921157086876,0.95910255282,4112.0515695986,14.089444097628,0.00530128,0.0590517,0.106592,2.1296,2.5157,2.12602,9341.57,18.999,"places","place6"
"Hebrew","item_345",1.72872138308,5.7255738072,15.603541282106,8.773655921302,0.397817,0.0447323,0.00176166,0.711729,3.55889,18.5892,51.5707,17.9792,"places","place7"
"Hebrew","item_346",1.865599327,5.85284784624,7.5469349612,7.8558861911892,0.533419,0.0800751,0.0647798,0.0114818,3.73434,18.8804,17.0097,16.9274,"places","place8"
"Hebrew","item_347",0.956927328212,0.99058788402,3890.5574674246,14.6789472221,0.0018912,0.0590279,0.230921,2.47158,2.63312,2.32732,9199.97,18.9999,"places","place9"
"Hebrew","item_348",0.845073301238,1.00495448764,4658.88595740584,16.423179154104,0.00253633,0.0634193,0.0555262,3.78491,2.47399,2.44593,9482.27,19.9988,"places","place10"
"Hebrew","item_349",0.866989522246,0.8692648008,4441.0142399212,11.60982219188,0.00042723,0.0613646,0.365683,1.38277,2.51192,2.18164,9403.78,18.9994,"places","place11"
"Hebrew","item_35",0.821623219222,0.47618324168,4387.0231578652,9.858603998874,0.00179212,0.0258081,0.124686,1.00583,2.40937,1.23356,9397.12,17.9767,"animals","anim19"
"Hebrew","item_350",1.111224882088,1.21618366816,2047.89658535032,10.986623742508,0.00247046,0.0135035,0.0426981,1.11949,2.77653,5.28932,7590.06,17.9997,"places","place12"
"Hebrew","item_351",1.16165384802,1.33211560906,1266.38104223822,11.671835335212,0.0217138,0.0361629,0.0156423,1.37601,3.01742,4.78744,6475.73,17.9998,"places","place13"
"Hebrew","item_352",0.865520949798,1.38829678392,4676.50196905,9.195593066816,0.00126345,0.138555,4.28951,0.0184693,2.44349,3.30958,9414.33,17.8981,"places","place14"
"Hebrew","item_353",1.22890743148,1.43100673744,986.64206657836,12.879747999562,0.024967,0.0176557,0.0174486,1.67287,2.97121,6.19309,5468.09,17.9999,"places","place15"
"Hebrew","item_354",0.88526950960992,0.64678876706,4336.7174000322,15.26080310864,0.00751073,0.0347619,0.515029,2.90864,2.51305,1.72407,9367.71,18.9993,"places","place16"
"Hebrew","item_355",1.14923524088,1.39123259978,2044.6649286469,11.2141595954926,0.0165888,0.0474664,0.0365073,1.34383,2.96377,5.07607,8403.38,17.9985,"places","place17"
"Hebrew","item_356",0.859895021378,0.95955973428,4382.434966723,9.7398823836442,0.00399819,0.0727955,2.38302,1.03116,2.47187,2.31415,9369.28,17.9515,"places","place18"
"Hebrew","item_357",0.8147677519494,0.86378444332,4679.203084166,8.769938589394,0.00242169,0.056586,13.9354,0.0307889,2.40484,2.10898,9407.47,16.9103,"places","place19"
"Hebrew","item_358",0.852855116865,1.08256487072,4479.790208896,10.525464973086,0.000755535,0.107088,0.126182,1.07483,2.50769,2.59413,9384.18,18.9632,"places","place20"
"Hebrew","item_359",1.4386240551,2.29418161352,827.16705955622,9.639621373582,0.009578,0.0342184,0.0366383,0.884764,3.26756,8.46258,6509.83,17.9718,"people","people1"
"Hebrew","item_36",0.7914782779592,0.62719022974,4633.7966117546,8.8239041130696,0.00169865,0.0497467,0.169732,0.0462777,2.33129,1.60668,9470.98,16.8419,"animals","anim20"
"Hebrew","item_360",1.031284110766,1.04612595322,3154.04280368934,11.6267992720233,0.0175185,0.0403141,0.0685767,1.52318,2.7427,3.15426,9072.52,17.9964,"people","people2"
"Hebrew","item_361",1.21645938334,1.25862515796,1283.58967887716,10.3020534375282,0.0238097,0.0218965,0.0186495,1.01867,3.02781,4.94426,8530.71,17.9906,"people","people3"
"Hebrew","item_362",1.008288872632,1.09717908616,2935.35496237,16.48912153644,0.0566763,0.0273413,0.110997,4.34501,2.65925,4.2992,8908.2,18.9993,"people","people4"
"Hebrew","item_363",1.8586026966,5.89300481252,8.203471400838,7.658627911562,0.472719,0.0687004,0.0003435,0.00251483,3.87188,19.0851,18.5482,16.754,"people","people5"
"Hebrew","item_364",0.940787015576,1.05307136578,3432.3922742726,11.4773878205256,0.00517774,0.0739685,0.702671,1.3312,2.61773,2.50602,8940.75,18.9929,"people","people6"
"Hebrew","item_365",1.75376773916,3.808124259582,12.649206284626,6.670859682134,0.372051,0.0178886,0.0025409,0.00277442,3.69778,14.0257,37.8861,15.3593,"people","people7"
"Hebrew","item_366",1.346798923858,3.29826078306,1752.95993873306,13.527022888098,0.0519649,0.0272879,0.0272658,1.60017,3.28817,14.4647,6450.5,18.9996,"people","people8"
"Hebrew","item_367",1.6647782349,4.46336095556,12.7978915756038,8.31565345036,0.393422,0.0319514,0.000595439,0.00454401,3.56819,15.3744,34.0268,17.2684,"people","people9"
"Hebrew","item_368",1.511694338084,3.20698845308,444.464176435296,9.707739237338,0.113932,0.0228516,0.00239568,0.87873,3.32661,11.5961,3637.45,17.9998,"people","people10"
"Hebrew","item_369",1.54375200832,2.88579356288,53.2659924998972,10.68734579214,0.165075,0.0502726,0.000867236,1.08519,3.40766,10.4551,333.373,17.9993,"people","people11"
"Hebrew","item_37",1.213700374442,1.5577034462,1807.38260303922,10.18759608854,0.0191416,0.0221774,0.0310681,0.902156,3.05513,6.31695,8329.66,17.9988,"animals","anim21"
"Hebrew","item_370",0.926900085954,1.11977301492,4183.5717578046,15.4499236729,0.00124107,0.0713604,0.162652,2.62575,2.61119,2.65768,9312.56,19.9997,"people","people12"
"Hebrew","item_371",1.8943637376,7.4270620283,6.556575875656,7.122675808312,0.556342,0.0677564,0.00481682,0.00401656,3.69271,25.0397,14.901,15.9821,"people","people13"
"Hebrew","item_372",0.8732576010026,1.09620573472,4487.557656332,13.298833505256,0.00217828,0.0726082,2.02281,1.61132,2.54289,2.7052,9409.1,19.9793,"people","people14"
"Hebrew","item_373",1.58097829032,3.90147793037,172.310623350717,7.849402603504,0.0589774,0.00915015,0.000179688,0.00104963,3.39011,13.6655,1537.41,17.1138,"people","people15"
"Hebrew","item_374",1.63044430444,3.5229971385,86.307503832324,9.4055857148834,0.159532,0.0482795,0.00473702,0.836991,3.53138,12.5861,731.173,17.9815,"people","people16"
"Hebrew","item_375",0.872805056934,1.23483855208,4632.342111342,9.869745524838,0.00445701,0.104282,1.80737,0.93424,2.47798,2.95651,9434.65,18.9707,"people","people17"
"Hebrew","item_376",0.7651792654342,0.84460167194,4777.565668124,8.0028368329398,0.00132709,0.0561015,32.6796,0.000915009,2.31174,2.04741,9449.09,16.5132,"people","people18"
"Hebrew","item_377",0.62940117673,0.15703179047,4710.244374342,8.120639074982,0.00123616,0.00589597,1.3028,0.0141329,2.10631,0.434414,9509.67,16.3416,"games_routines","sit1"
"Hebrew","item_378",1.5785781199,4.06517670964,41.635709195962,10.474403537808,0.291512,0.0443418,0.00923711,1.01481,3.30363,14.1547,259.895,17.9998,"games_routines","sit2"
"Hebrew","item_379",1.061663716754,1.07132748432,1967.72870522252,10.71873685343,0.00642548,0.0249749,0.00356889,1.22781,2.70663,4.14812,8223.23,17.996,"games_routines","sit3"
"Hebrew","item_38",0.889905546748,0.57609619296,3440.8404988538,11.173259821536,0.0171418,0.028053,0.282709,1.36646,2.48371,1.4585,8925.04,17.9992,"animals","anim22"
"Hebrew","item_380",0.7339432991798,0.258518016586,4432.8851099156,9.160458526226,0.00630884,0.0109192,0.560651,0.895971,2.2254,0.707294,9413.83,17.9986,"games_routines","sit4"
"Hebrew","item_381",1.30834174774,2.31875533508,217.31921323102,12.2066194382594,0.114838,0.0126621,0.0169831,1.36671,2.90442,10.3441,1619.21,17.9998,"games_routines","sit5"
"Hebrew","item_382",0.8654746869798,0.56847254958,4217.2608862056,10.521868759808,0.00778488,0.028601,0.844318,1.12706,2.52923,1.42361,9353.45,18,"games_routines","sit6"
"Hebrew","item_383",0.701701505084,0.201967451216,4387.6348713,9.151197863566,0.00181333,0.0074001,1.62433,0.877947,2.24561,0.558654,9412.62,17.9972,"games_routines","sit7"
"Hebrew","item_384",0.756685172734,0.277451674812,4173.2290347298,9.945786537402,0.002091,0.0124774,0.202519,0.931916,2.28724,0.752431,9295.32,17.9984,"games_routines","sit8"
"Hebrew","item_385",0.7240741278588,0.34587804692,4566.3496721796,8.6096630687922,0.000887134,0.0173514,0.173838,0.00964414,2.20899,0.913771,9375.33,16.8291,"games_routines","sit9"
"Hebrew","item_386",0.7896699629538,0.36588759346,4241.875675684,9.7323430506,0.000927842,0.0165907,0.184719,1.00497,2.34085,0.955408,9362.57,17.9991,"games_routines","sit10"
"Hebrew","item_387",0.861943672882,0.43865151204,3894.6529392704,11.330745512234,0.00110826,0.0194896,0.471461,1.38575,2.4851,1.17903,9266.42,17.9992,"games_routines","sit11"
"Hebrew","item_388",0.6922352387892,0.3716642985,4742.01723881,7.957257350058,0.00234019,0.0180243,5.18223,0.00155164,2.17001,0.969589,9473.49,16.1714,"games_routines","sit12"
"Hebrew","item_389",0.755417029304,0.36111500518,4430.440240454,9.020541068464,0.00116719,0.0208664,1.162,0.384599,2.25202,0.965392,9337.36,17.1889,"games_routines","sit13"
"Hebrew","item_39",0.868993232646,0.88727801094,4491.965462812,9.340797075712,0.00163771,0.0591777,1.02866,0.924378,2.52074,2.1546,9417.96,17.9485,"animals","anim23"
"Hebrew","item_390",0.797689310842,0.4552421262,4356.901329968,9.96796217712,0.00541517,0.0272752,1.84132,1.12741,2.25109,1.19594,9348.36,17.999,"games_routines","sit14"
"Hebrew","item_391",0.710847690919,0.174718358882,4163.7310358804,9.328951732442,0.00312436,0.00458375,0.832518,0.946756,2.20571,0.43118,9350.28,17.997,"games_routines","sit15"
"Hebrew","item_392",1.4638264466,2.36894274756,306.73724313704,9.8613973083584,0.0799259,0.0192541,0.010702,0.869741,3.21482,9.04429,2529.71,17.9998,"games_routines","sit16"
"Hebrew","item_393",0.6627291416036,0.170186436046,4425.01820784104,8.861338527746,0.000883958,0.00596728,0.0775152,0.868133,2.10007,0.464758,9379.44,17.9977,"games_routines","sit17"
"Hebrew","item_394",0.7029304005894,0.200046997262,4467.7872134818,9.170623088404,0.000117813,0.00720121,2.41618,0.928698,2.23094,0.558619,9380.98,17.9904,"games_routines","sit18"
"Hebrew","item_395",1.42285277521,2.63557198078,719.43691209508,11.004975022022,0.0524156,0.0265109,0.0103231,1.22942,3.25061,9.67074,5316.99,17.9983,"games_routines","sit19"
"Hebrew","item_396",1.47740586188,3.51433860254,47.5564443116506,10.229404832208,0.187187,0.0258668,0.000693453,0.799819,3.13135,14.2503,283.02,17.999,"games_routines","sit20"
"Hebrew","item_397",1.06126463339,1.00991293748,2276.6441376248,10.9212975193606,0.00312104,0.0237877,0.0832331,1.2548,2.74306,3.92394,8571.96,17.9997,"games_routines","sit21"
"Hebrew","item_398",0.6833338410808,0.15939137611,4475.8511982234,9.0525812786,0.000954884,0.00584468,0.820363,1.00293,2.15297,0.43494,9387.9,17.9961,"games_routines","sit22"
"Hebrew","item_399",1.0577157386076,1.15799964936,1763.627305833,12.397750165032,0.000628998,0.0152239,0.00495954,1.55827,2.62714,4.82991,7946.35,17.9999,"games_routines","sit23"
"Hebrew","item_4",0.6847397414662,0.48049460078,5010.23300394,7.364680758714,0.000166194,0.0217017,467.352,0.00150587,2.25312,1.20945,9950,15.6762,"sounds","sound4"
"Hebrew","item_40",1.11825742095,1.456232648922,1994.45898116734,9.772441001932,0.012341,0.00971896,0.0191192,0.943993,2.89263,6.89661,7282.05,17.9995,"animals","anim24"
"Hebrew","item_400",0.7604366896548,0.34983228268,4459.745844149,10.07755352897,0.000337181,0.0162581,4.40119,1.0955,2.21694,0.943085,9355.8,17.9999,"games_routines","sit24"
"Hebrew","item_401",0.75482119485,0.3638037339,4382.6901237254,9.494034269428,0.00429777,0.0189936,0.833127,0.975261,2.25375,0.967794,9447.61,17.9893,"games_routines","sit25"
"Hebrew","item_402",0.8367950105172,1.03513497858,4673.8768683948,9.8450561860192,0.00153773,0.0713207,1.98703,1.05509,2.45803,2.51679,9384.42,18.9784,"games_routines","sit26"
"Hebrew","item_403",0.85729021996,0.78495678862,4475.31198851,9.700283584742,0.00250945,0.0677491,2.28463,1.0779,2.46135,1.98097,9459.92,17.9937,"games_routines","sit27"
"Hebrew","item_404",0.711666384892,0.19849462524,4142.1546401544,9.843407626552,0.0010655,0.00497452,0.162514,0.879247,2.12037,0.509459,9321.61,17.9979,"games_routines","sit28"
"Hebrew","item_405",0.852455551432,0.70254016708,3860.3194465824,14.940609608244,0.00393658,0.0400002,0.570962,2.95557,2.41242,1.78106,9235.3,18.9991,"games_routines","sit29"
"Hebrew","item_406",0.765097413528,0.273776449302,4146.04495030832,10.40940449714,0.00736278,0.0112692,0.0221846,1.07499,2.26832,0.72699,9292.62,17.9998,"games_routines","sit30"
"Hebrew","item_407",0.777117389736,0.72979711864,4817.8576010318,8.1551409929344,0.00227566,0.0562366,49.3838,0.0331291,2.36982,1.80083,9511.56,16.4259,"games_routines","sit31"
"Hebrew","item_408",1.52758177044,3.14391606526,294.4120116399,10.4834489742085,0.0828835,0.0418877,0.0142561,0.94755,3.39934,11.5458,2261.42,17.9979,"action_words","verb1"
"Hebrew","item_409",0.82013737661,1.10088651928,4609.04552481,9.356074286568,0.00199863,0.0792186,6.9003,0.571063,2.44587,2.63613,9420.39,18.5599,"action_words","verb2"
"Hebrew","item_41",0.953904440532,0.635842215244,2769.7217373686,11.4546178964824,0.0108951,0.00990197,0.0558998,1.27938,2.56034,2.61179,8436.57,18,"animals","anim25"
"Hebrew","item_410",1.8795274204,12.23464373576,11.5746752272103,9.0678594090771,0.40058,0.0780514,3.37462e-05,0.647218,3.92547,44.0519,30.1389,18.995,"action_words","verb3"
"Hebrew","item_411",0.95261355716,1.0351433831,4015.0701328064,13.025309461362,0.00407409,0.0654443,0.363877,1.80735,2.59136,2.5137,9296.5,18.9998,"action_words","verb4"
"Hebrew","item_412",1.56435744094,3.73788995912,152.92940704607,10.4639517274718,0.123594,0.0305221,0.00421494,0.969776,3.28318,14.2126,962.914,17.9997,"action_words","verb5"
"Hebrew","item_413",0.91192530056,0.54619839072,3220.5242675266,17.9031450682,0.0212495,0.0311625,0.410385,13.2218,2.50106,1.30312,8837.94,18.9995,"action_words","verb6"
"Hebrew","item_414",1.11396670409,1.47008829644,1975.94448494048,15.45226216274,0.0349076,0.037046,0.0847357,2.95732,2.91005,5.5528,7886.79,19,"action_words","verb7"
"Hebrew","item_415",0.906026826448,0.69691002284,3620.653428299,10.913983032171,0.00367031,0.0285442,0.16714,1.1526,2.49903,1.75432,8882.89,17.9894,"action_words","verb8"
"Hebrew","item_416",0.932944165514,0.9152076857,3930.2903017708,13.823343408624,0.00510159,0.0571038,0.79768,2.22709,2.57573,2.23747,9218.75,18.9994,"action_words","verb9"
"Hebrew","item_417",1.2552768597968,2.02759985572,1489.62147233412,10.754236942068,0.0136725,0.034493,0.0333538,1.17596,3.06774,9.02116,5282.07,17.9942,"action_words","verb10"
"Hebrew","item_418",0.866884445064,0.76194041638,4319.8411971722,10.15560609627,0.00340742,0.0514597,0.267586,1.13896,2.44911,1.87136,9369.28,17.9986,"action_words","verb11"
"Hebrew","item_419",1.63590916624,4.7879649955,116.185944718008,11.472730489854,0.143215,0.0553457,0.00801404,0.994572,3.53501,19.4397,668.124,18.9979,"action_words","verb12"
"Hebrew","item_42",0.9397604966408,0.65553542042,3439.9119808718,12.0048911936182,0.000373564,0.0200162,0.134427,1.6008,2.60387,1.96003,9196.48,17.9999,"animals","anim26"
"Hebrew","item_420",1.59602714766,3.63178382666,168.070373203504,9.772150980102,0.0967294,0.0348269,0.00146927,0.878941,3.38594,13.2941,1276.44,17.9989,"action_words","verb13"
"Hebrew","item_421",0.789299019792,0.71670708964,4696.37900255374,19.25126376,0.00510726,0.0358351,0.0532347,18.9509,2.44333,1.85261,9436.45,19.9908,"action_words","verb14"
"Hebrew","item_422",1.15860838636,1.72300818216,2602.55935676252,14.001905246838,0.0033771,0.0343169,0.000120707,1.90694,2.93357,6.85088,8819.3,18.9981,"action_words","verb15"
"Hebrew","item_423",0.896216681604,1.04075319256,4339.8753214884,11.46373845012,0.00309207,0.0685698,0.479412,1.26187,2.52475,2.52544,9346.89,18.9973,"action_words","verb16"
"Hebrew","item_424",1.019581851926,1.017403603,2666.7801271494,15.947126192512,0.0184335,0.0340313,0.251295,3.77395,2.73015,3.29312,8786.66,19,"action_words","verb17"
"Hebrew","item_425",1.475618959358,2.91714307642,577.76647051602,10.618763859988,0.0346973,0.0407521,0.0295022,1.02781,3.29908,11.7225,3007.44,17.9996,"action_words","verb18"
"Hebrew","item_426",1.78419840056,5.5357613651,18.56513262064,8.721744090434,0.377891,0.0476831,0.0180438,0.715412,3.65529,18.9148,40.3172,17.9999,"action_words","verb19"
"Hebrew","item_427",0.91929926717,0.68337647398,4472.6387814064,16.925343384976,0.0132437,0.042599,0.530582,5.97814,2.55841,1.63831,9546.59,19,"action_words","verb20"
"Hebrew","item_428",0.98795402534,0.74306494226,3367.3333413648,17.2586106769558,0.0239865,0.0402266,0.262164,7.41026,2.66548,1.97764,9126.07,18.9999,"action_words","verb21"
"Hebrew","item_429",1.025329003522,0.9649230173,2882.30350308579,11.339072620646,0.00280782,0.0435032,0.00150797,1.28542,2.74803,2.73896,8906.53,17.9984,"action_words","verb22"
"Hebrew","item_43",0.889326248518,0.63613776026,3968.414414757,10.643361282862,0.00359013,0.0400896,0.524682,1.19839,2.51268,1.63383,9279.65,17.9984,"animals","anim27"
"Hebrew","item_430",0.88325482684,0.36093125848,3044.9604059612,18.33808366,0.0197325,0.0228439,0.922246,18.0147,2.47819,0.913968,8927.35,18.9914,"action_words","verb23"
"Hebrew","item_431",1.57184397178,3.53598558558,35.3391367075,9.88659808331944,0.295526,0.03698,0.0165602,0.922408,3.34367,13.0417,225.462,17.9967,"action_words","verb24"
"Hebrew","item_432",1.278873226128,2.25166757616,1730.0410271725,10.200067469372,0.00199674,0.0261334,0.0115579,1.0549,3.13604,8.61693,7687.98,17.9879,"action_words","verb25"
"Hebrew","item_433",1.48461371159,2.5319298413,347.9176785185,10.859435628044,0.0943153,0.0330815,0.0184385,1.12633,3.15636,10.0591,2040.73,17.9996,"action_words","verb26"
"Hebrew","item_434",0.923900158652,0.78487069966,3909.283871707,11.092180570454,0.00687778,0.0427995,0.422013,1.40511,2.63645,1.9281,9312.08,17.9996,"action_words","verb27"
"Hebrew","item_435",0.866480397128,0.61782094928,4257.16529490688,16.17274831836,0.0110899,0.0428446,2.50311,4.65397,2.48772,1.61763,9303.86,18.9954,"action_words","verb28"
"Hebrew","item_436",1.18537772754,1.79943279148,1970.82125731918,15.93292788176,0.0456838,0.0233988,0.0147493,3.19261,2.96351,8.3366,8433.98,18.9997,"action_words","verb29"
"Hebrew","item_437",0.987636438932,1.05280869348,2849.76096116352,11.08861014219,0.0172714,0.0456528,0.0525692,1.32182,2.69924,2.6765,8646,17.9989,"action_words","verb30"
"Hebrew","item_438",1.137349415882,1.31034141556,1454.20974032826,11.428032939384,0.00573484,0.0138375,0.0113661,1.25803,2.8097,5.67416,7843.49,17.9999,"action_words","verb31"
"Hebrew","item_439",1.68421601516,3.95795800452,23.33429935488,9.0170307864662,0.251596,0.0644906,0.0194483,0.752037,3.4753,13.6986,87.5384,17.9622,"action_words","verb32"
"Hebrew","item_44",0.7902625070624,0.72610912226,4626.731861095,13.58080409868,0.000477822,0.0459234,3.84807,1.82036,2.40079,1.82854,9385.82,18.9977,"animals","anim28"
